Date,ticker,Open,High,Low,Close,Volume,Dividends,Stock Splits,Adj Close,norm_close,ROI
2018-11-23,LMT,272.5628090555478,277.1014968674121,271.51183892085965,274.7205505371094,434300.0,0.0,0.0,,5.328562589815847,432.8562589815847
2016-03-04,RTX,53.29671678497466,53.92295174339658,53.08058140666297,53.75669479370117,7427145.0,0.0,0.0,,1.6646449232682525,66.46449232682524
2014-07-22,SPX,0.03539000079035759,0.03539000079035759,0.03322000056505203,0.03322000056505203,6231.0,0.0,0.0,,0.08864576811382825,-91.13542318861717
2012-05-25,RTX,37.17644749284268,37.45543629263189,36.91774884348779,37.03948974609375,4017945.0,0.0,0.0,,1.1469752521597747,14.697525215977478
2013-12-20,GD,78.64659162498042,79.72475988962071,78.64659162498042,79.26632690429688,1832100.0,0.0,0.0,,1.4933283429217652,49.33283429217653
2016-12-06,HII,169.15482050734025,171.63980806054465,167.62489432960888,170.4900360107422,548300.0,0.0,0.0,,5.141529435936892,414.1529435936892
2011-02-07,LHX,37.41426073452941,38.24340687933347,37.41426073452941,38.13285446166992,1359800.0,0.0,0.0,,1.1020257219838516,10.202572198385155
2020-04-20,LMT,381.108670512128,386.80481273819703,370.5964660644531,370.5964660644531,1487200.0,0.0,0.0,,7.188200741182824,618.8200741182824
2016-04-11,GD,119.3550652703486,119.972513788986,117.99488981293892,118.03067779541016,902200.0,0.0,0.0,,2.2236246256113326,122.36246256113326
2013-03-13,GE,18.562702769526737,18.626056945157387,18.531025681711416,18.602298736572266,25118496.0,0.0,0.0,,1.6087848274487837,60.87848274487836
2012-04-26,GE,14.841099545000068,15.054971078081671,14.818185874249522,14.986227035522461,35968504.0,0.0,0.0,,1.2960556658544358,29.605566585443583
2015-02-18,SPX,0.008670000359416008,0.008670000359416008,0.008670000359416008,0.008670000359416008,48462.0,0.0,0.0,,0.02313542529605298,-97.6864574703947
2018-04-03,LMT,307.67681258084656,309.56896256574873,303.73635179260873,307.43798828125,1296500.0,0.0,0.0,,5.963159872244149,496.3159872244149
2014-06-30,LMT,134.6597628680936,134.717683548829,132.67412376823555,132.98023986816406,1234500.0,0.0,0.0,,2.5793248082855733,157.93248082855735
2010-07-20,LHX,33.59833474865346,34.644622802734375,33.387515180454955,34.644622802734375,1137600.0,0.0,0.0,,1.00121708684091,0.12170868409099929
2016-05-10,HII,142.5528873569226,144.12312834282483,141.7631710093557,143.40687561035156,601800.0,0.0,0.0,,4.3247728108867625,332.4772810886763
2015-06-01,LMT,161.66435225609447,164.02772019229573,160.71729961875755,163.0209503173828,2003600.0,0.0,0.0,,3.162003481425369,216.20034814253688
2016-10-17,BA,122.8303968514969,124.56014775665504,122.67398529677345,123.29043579101562,2435100.0,0.0,0.0,,2.564333413786499,156.43334137864989
